5	5800	1
5	5989	1
5	6520	1
5	6661	5
5	6759	1
5	7219	1
5	7263	1
5	7385	1
5	7630	4
5	7694	1
5	7708	7
5	7715	1
5	7887	1
5	8036	1
5	8088	5
5	8465	1
5	8483	2
5	8628	1
5	8897	3
5	8911	1
5	8970	1
5	9163	2
5	9294	1
5	9388	2
5	9453	1
6	1	4
6	35	1
6	57	2
6	62	1
6	92	3
6	100	10
6	112	5
6	124	1
6	134	3
6	151	30
6	201	1
6	241	4
6	296	1
6	352	1
6	368	6
6	484	2
6	504	1
6	555	3
6	564	20
6	645	1
6	790	1
6	805	3
6	911	1
6	913	4
6	1181	4
6	1230	1
6	1677	2
6	1709	1
6	1786	10
6	2148	2
6	2235	3
6	2395	45
6	2497	3
6	2564	5
6	3450	1
6	4003	44
6	4218	4
6	4650	1
6	4672	1
6	4843	1
6	5374	1
6	6083	1
6	6090	1
6	6205	1
6	6403	2
6	7397	2
6	7466	2
6	7761	3
6	7898	9
6	8723	2
6	8812	1
6	8946	5
6	9234	1
6	9943	1
7	30	10
7	37	1
7	55	3
7	58	3
7	67	1
7	74	1
7	112	1
7	125	1
7	250	1
7	264	1
7	265	1
7	291	1
7	318	1
7	324	1
7	333	5
7	359	7
7	360	4
7	376	1
7	520	3
7	609	4
7	651	1
7	662	10
7	696	1
7	723	1
7	752	1
7	775	1
7	780	5
7	782	4
7	986	1
7	1026	1
7	1058	1
7	1090	8
7	1170	9
7	1196	1
7	1217	9
7	1339	1
7	1345	1
7	1373	1
7	1387	2
7	1417	3
7	1441	4
7	1691	2
7	1704	11
7	1977	1
7	2009	1
7	2428	1
7	2562	2
7	2597	1
7	2788	11
7	3026	1
7	3278	4
7	3309	1
7	3470	1
7	3564	1
7	3831	1
7	3867	1
7	4154	6
7	4180	2
7	4282	2
7	4314	1
7	4318	2
7	4686	2
7	4836	1
7	5470	11
7	5562	171
7	5779	1
7	5830	1
7	5987	3
7	6056	1
7	6179	1
7	6223	2
7	6299	2
7	6301	2
7	6343	237
7	6676	83
7	7105	1
7	7810	83
7	8135	1
7	8731	21
7	9299	7
7	9361	2
7	9372	1
7	9723	7
8	0	1
8	5	2
8	82	23
8	197	3
8	511	2
8	611	5
8	721	9
8	1108	2
8	1362	2
8	2146	2
8	2152	1
8	2354	1
8	2852	1
8	3315	1
8	3458	1
8	3905	1
8	5052	3
8	5765	179
8	5849	6
8	6163	138
8	6443	1
8	6874	1
8	6977	1
8	7729	3
8	8607	1
8	8648	1
8	9210	36
8	9348	1
9	0	6
9	1	3
9	98	2
9	137	3
9	449	1
9	462	4
9	514	2
9	568	1
9	1092	1
9	1193	2
9	1453	4
9	1504	10
9	1571	1
9	1597	26
9	1941	19
9	2186	1
9	2277	1
9	2577	10
9	2692	6
9	2858	53
9	2932	66
9	2986	4
9	3356	1
9	3462	7
9	3695	3
9	3910	1
9	3972	1
9	4221	26
9	4239	2
9	4282	1
9	4678	2
9	5425	1
9	5464	6
9	5595	8
9	6544	2
9	6735	19
9	7127	18
9	8253	2
9	8420	226
9	8567	1
9	9147	7
9	9772	3
10	1	1
10	8	1
10	44	1
10	195	18
10	198	2
10	219	1
10	311	1
10	334	1
10	386	2
10	510	1
10	572	1
10	790	115
10	857	1
10	858	1
10	947	1
10	1054	4
10	1076	17
10	2033	2
10	2146	1
10	2875	3
10	3080	4
10	3631	5
10	3635	1
10	3688	2
10	4226	1
10	4756	2
10	4763	1
10	5692	1387
10	6217	1
10	7861	2
10	8329	10
10	8505	1
10	9085	1
10	9753	1
10	9792	2
10	9909	1
11	41	2
11	96	4
11	144	13
11	353	14
11	1401	1
11	1681	2
11	2638	3
11	4419	1
11	4965	4
11	6146	7
11	6436	7
11	8432	2
11	8900	1
11	8943	1
12	4	3
12	34	1
12	147	1
12	167	1
12	409	15
12	457	1
12	555	1
12	560	3
12	723	9
12	1510	1
12	1675	1
12	2042	2
12	2177	8
12	2734	18
12	2832	1
12	2842	1
12	3784	7
12	4528	4
12	4766	2
12	6689	1
12	7416	1
12	7838	1
12	7946	3
12	8075	1
12	8214	1
12	8583	1
12	8782	1
12	8783	3
13	19	3
13	178	1
13	202	3
13	292	3
13	717	2
13	3399	22
13	5985	9
13	7059	2
13	9904	1
14	5	14
14	95	1
14	136	1
14	277	1
14	306	11
14	618	10
14	995	12
14	1573	3
14	2945	26
14	2947	2
14	4109	4
14	5317	28
14	5790	3
14	6810	109
15	7	1
15	1	1
15	18	1
15	386	1
15	1258	2
15	1285	3
15	1291	2
15	1477	46
15	1670	2
15	2127	1
15	2171	1
15	2602	149
15	3437	3
15	3785	1
15	4500	1
15	4982	71
15	7013	13
15	7942	1
16	7	5
16	26	2
16	47	16
16	99	1
16	103	1
16	109	1
16	215	1
16	221	1
16	302	4
16	1250	3
16	1622	1
16	1721	2
16	2007	1
16	2557	4
16	2644	157
16	2944	1
16	2967	2
16	3911	3
16	4787	1
16	4914	10
16	5588	1
16	6653	6
16	8829	6
16	9538	20
17	231	3
17	342	4
17	942	5
17	1796	12
17	2411	1
17	2823	2
17	3110	1
17	5703	41
17	7012	3
17	8994	3
18	6	1
18	2204	1
18	2241	1
18	2689	3
18	4976	2
18	5412	10
18	6349	6
18	7356	1
19	9	12
19	25	11
19	48	3
19	63	1
19	220	1
19	239	2
19	526	3003
19	539	2
19	738	3
19	1077	4
19	1101	2
19	1284	1
19	1297	3
19	1354	85
19	1530	4
19	1544	90
19	1567	3
19	1627	2
19	1739	1
19	1860	1
19	2015	1
19	2079	1
19	2247	1
19	2280	1
19	2357	25
19	2656	2
19	2750	2
19	2807	6
19	2836	1
19	3253	9
19	3866	1
19	4066	1
19	4319	1
19	4529	1
19	4627	12
19	4969	13
19	5156	1
19	5958	2
19	6348	4
19	6504	1
19	6844	12
19	6961	3
19	7671	9
19	7807	2
19	7900	1
19	8962	2
19	9047	1
19	9167	1
19	9212	1
19	9673	1
20	21	23
20	24	10
20	27	1
20	28	2
20	31	1
20	37	4
20	39	2
20	60	1
20	87	1
20	146	1
20	264	7
20	308	1
20	333	1
20	393	5
20	410	2
20	455	1
20	508	29
20	819	2
20	1307	1
20	1551	6
20	1574	4
20	1580	1
20	1682	9
20	1740	1
20	1908	1
20	2016	1
20	2148	1
20	2192	8
20	2553	11
20	2555	1
20	2771	2
20	3008	1
20	3043	1
20	3224	1
20	3404	15
20	3912	1
20	4127	52
20	4252	2
20	4275	6
20	4324	1
20	4443	1
20	4576	4
20	4746	2
20	4855	1
20	4929	1
20	5467	4
20	6096	1
20	6101	1
20	6107	10
20	6298	1
20	7137	3
20	7504	1
20	7800	1
20	8001	2
20	8006	1
20	8170	8
20	8353	1
20	8371	1
20	8648	1
20	8729	8
20	8751	2
20	8801	2
20	8823	2
20	9431	4
20	9682	6
20	9686	1
20	9872	3
20	9972	1
21	19	9
21	82	1
21	114	1
21	157	1
21	198	3
21	201	12
21	254	1
21	445	1
21	857	1
21	973	2
21	2105	3
21	2556	2
21	4087	1
21	4209	1
21	5495	37
21	5911	3
21	6025	2
21	6960	1
21	7066	1
21	8125	12
21	8425	4
21	8605	1
21	9281	1
21	9983	2
22	1	1
22	32	45
22	140	2
22	454	4
22	524	1
22	772	7
22	1012	2
22	1052	1
22	1612	1
22	1630	1
22	4478	1
23	5	2
23	0	1
23	185	1
23	376	3
23	1122	1
23	1817	1
23	2023	1
23	2051	1
23	4412	1
23	5451	2
23	5535	2
23	5610	7
23	5811	1
23	8426	2
24	7	5
24	212	1
24	702	3
24	1041	28
24	1709	4
24	2094	1
24	2453	6
24	4141	1
24	4763	2
24	9688	1
25	236	4
25	1897	1
25	2450	2
25	4430	4
25	5212	2
25	6792	124
25	7669	2
26	8	2
26	2322	18
26	2786	1
26	4567	1
26	6628	3
26	7725	1
27	105	1
27	293	1
27	431	4
27	466	2
27	1959	2
27	2792	3
27	3274	49
27	4376	4
27	4507	1
27	6666	1
28	13	1
28	66	1
28	256	3
28	262	5
28	589	1
28	1033	1
28	1129	2
28	1187	1
28	1316	1
28	1822	1
28	2090	1
28	2185	20
28	2499	9
28	2732	1
28	2902	2
28	3341	6
28	3477	1
28	3812	1
28	3864	1
28	4744	11
28	5011	1
28	6406	1
28	6904	1
28	7378	5
28	8582	1
28	8616	3
28	9764	26
28	9963	32
29	3	1
29	1	1
29	1280	2
30	38	1
30	126	2
30	131	12
30	139	2
30	150	1
30	186	8
30	253	1
30	394	2
30	406	1
30	924	1
30	936	3
30	1865	1
30	1875	1
30	2512	1
30	2555	1
30	2816	1
30	3204	1
30	3260	109
30	3925	4
30	3979	1
30	4468	26
30	4545	3
30	4612	1
30	4671	1
30	6483	9
30	7419	1
30	9567	9
31	7	1
31	59	1
31	68	1
31	96	2
31	135	1
31	188	21
31	228	9
31	285	4
31	361	1
31	408	36
31	452	11
31	504	1
31	629	29
31	747	1
31	907	1
31	1064	9
31	1789	2
31	2106	2
31	2457	1
31	2538	7
31	2990	2
31	3457	7
31	3845	1
31	4226	2
31	4403	46
31	4780	1
31	4815	1
31	4823	2
31	5293	3
31	5528	1
31	6484	7
31	6558	2
31	6956	1
31	7662	101
31	8555	3
31	8604	1
31	8642	5
31	8745	3
31	9000	2
31	9245	1
32	269	1
32	638	1
32	6119	1
32	7549	1
32	8316	1
32	8682	6
33	6	4
33	19	14
33	57	1
33	117	4
33	1013	2
33	1143	1
33	4584	4
33	4795	1
33	5707	1
33	5858	2
33	7614	1
33	8352	3
34	55	2
34	102	2
34	118	4
34	487	1
34	518	1
34	772	7
34	1004	1
34	1362	1
34	1543	1
34	1730	41
34	1898	2
34	2107	1
34	2159	1
34	2276	6
34	2567	1
34	2647	1
34	3261	2
34	3609	1
34	4135	3
34	4165	57
34	5155	1
34	5717	1
34	6562	3
34	6865	1
34	6939	1
34	7641	8
35	44	4
35	86	1
35	132	9
35	146	2
35	206	3
35	260	1
35	279	1
35	326	1
35	360	1
35	379	21
35	463	1
35	492	1
35	545	1
35	575	1
35	656	1
35	975	1
35	1059	4
35	1325	5
35	1589	1
35	1853	1
35	1951	3
35	2102	4
35	2303	1
35	2633	4
35	3126	11
35	3389	1
35	3773	11
35	3784	1
35	4163	2
35	4183	2
35	4585	23
35	4778	2
35	4984	1
35	5786	1
35	6002	1
35	6695	3
35	6711	1
35	6943	1
35	7540	1
35	7647	2
35	7702	1
35	7728	1
35	8113	4
35	8610	1
35	9017	2
35	9522	1
36	20	3
36	52	1
36	165	3
36	249	1
36	306	1
36	470	6
36	477	14
36	498	19
36	796	1
36	880	1
36	902	12
36	1183	1
36	1199	3
36	1235	1
36	1363	1
36	1466	1
36	1487	2
36	1946	2
36	2100	237
36	2137	5
36	2267	8
36	2339	1
36	2700	1
36	3006	2
36	3272	4
36	3322	1
36	3642	2
36	3748	4
36	4540	1
36	4718	3
36	4964	163
36	5050	1
36	5543	1
36	5824	1
36	6059	1
36	7747	1
36	8038	1
36	8380	1
36	9401	1
37	229	1
37	1098	2
37	1302	1
37	7979	1
37	9446	1
38	12	5
38	43	1
38	781	2
38	937	5
38	944	1
38	1773	1
38	2379	1
38	2892	1
38	3612	1
38	4546	5
38	4672	2
38	4858	2
38	5496	1
38	5645	1
38	6370	1
38	6643	13
38	7517	1
38	9009	1
39	30	16
39	209	1
39	280	1
39	412	2
39	860	1
39	1155	1
39	1423	1
39	1619	3
39	2024	5
39	2108	1
39	7499	1
40	3	9
40	88	1
40	177	3
40	763	1
40	1493	1
40	1858	3
40	6155	2
41	851	3
41	1817	3
41	2515	1
41	3420	33
41	4198	1
41	4750	3
41	5906	1
41	8452	1
42	14	8
42	58	16
42	171	1
42	498	1
42	562	1
42	647	1
42	673	4
42	756	1
42	1239	1
42	1741	2
42	2140	1
42	2378	1
42	3463	1
42	3622	1
42	3774	4
42	3877	3
42	4016	1
42	4475	1
42	5094	13
42	5513	1
42	7253	2
42	7635	10
42	7794	1
42	7872	1
42	7980	1
42	8045	3
42	9140	1
44	125	2
44	163	4
44	332	32
44	771	1
44	1040	1
44	1124	1
44	1421	3
44	1512	1
44	1889	1
44	2295	1
44	2532	2
44	3778	6
44	3861	1
44	4618	1
44	4942	4
44	5061	1
44	6888	2
44	7182	1
44	7775	1
44	7932	1
45	0	1
45	5	12
45	258	3
45	298	3
45	873	4
45	1024	5
45	1572	1
45	1825	2
45	1848	34
45	2632	2
45	2803	1
45	3011	3
45	3133	2
45	3927	1
45	3935	1
45	4462	3
46	6	1
46	16	1
46	3492	4
46	4046	1
46	5776	1
46	5963	31
46	7251	3
47	469	1
47	1029	2
47	1105	2
47	1780	7
47	1790	1
47	3878	6
47	7169	2
47	8396	3
47	8987	332
47	9887	150
48	106	1
48	197	6
48	283	3
48	730	1
48	5570	1
48	8686	1
48	8878	1
48	9166	22
49	23	1
49	110	1
49	128	2
49	162	1
49	250	23
49	285	1
49	291	38
49	382	32
49	697	1
49	821	1
49	824	1
49	1052	1
49	1128	1
49	1358	9
49	1402	1
49	1542	1
49	2178	1
49	3282	1
49	3486	1
49	4442	17
49	4813	1
49	5777	5
49	5972	1
49	6033	6
49	6231	1
49	6419	3
49	6482	1
49	9025	1
49	9077	1
49	9805	2
50	18	1
50	3	5
50	339	1
51	7	1
51	224	1
51	448	2
51	494	1
51	502	22
51	630	2
51	766	1
51	952	9
51	1246	1
51	1554	4
51	1697	1
51	1711	1
51	2061	2
51	2484	3
51	2547	1
51	2846	1
51	3054	1
51	3759	2
51	3823	1
51	4035	1
51	4367	2
51	4822	5
51	4867	1
51	4938	80
51	5609	2
51	5824	1
51	6579	1
51	7323	1
51	7593	3
51	7986	2
51	8477	1
51	9183	713
51	9539	2
52	30	1
52	69	1
52	90	2
52	349	6
52	380	128
52	442	1
52	579	2
52	654	20
52	1043	1
52	1316	1
52	4034	1
52	4804	1
52	8989	1
52	8993	1
53	1	1
53	38	3
53	338	4
53	2261	26
53	5056	14
53	7275	1
54	49	2
54	36	4
54	268	1
54	450	1
54	719	2
54	1409	2
54	1539	4
54	2050	1
54	2254	1
54	4518	1
54	4936	2
54	7889	1
54	9294	1
54	9338	6
55	330	2
55	2658	2
55	3884	16
55	4953	2
55	5373	2
55	5406	1
55	7993	2
55	8363	1
56	17	1
56	0	3
56	101	1
56	1803	52
56	2220	1
56	2617	3
56	4386	1
56	6426	1
56	8531	24
56	8781	2
56	8931	2
57	432	125
58	160	202
58	205	1
58	301	3
58	395	1
58	652	1
58	878	1
58	1126	3
58	1189	1
58	1236	6
58	1963	8
58	2584	2
58	3313	4
58	3546	2
58	3721	2
58	4134	9
58	4145	1
58	4670	4
58	5877	1
58	6584	1
58	7570	3
58	9985	1
59	41	1
59	85	1
59	142	3
59	402	13
59	537	2
59	985	1
59	997	1
59	1945	1
59	2820	2
59	3808	1
59	3878	1
59	4433	3
59	6065	1
59	6809	6
59	7879	1
59	9042	7
59	9062	2
60	14	1
60	255	1
60	372	2
60	402	1
60	776	1
60	846	2
60	1241	1
60	1565	1
60	2284	1
60	2451	2
60	3460	4
60	5550	4
60	6709	3
60	7585	4
60	8376	1
61	0	5
61	108	2
61	123	4
61	855	1
61	2808	1
61	3257	1
61	4504	4
61	4907	1
61	5114	2
61	6957	1
61	7100	1
61	8254	3
61	9172	2
62	1	1
62	78	1
62	596	4
62	718	2
62	972	2
62	1231	1
62	1586	8
62	1736	1
62	1812	1
62	2949	1
62	3035	4
62	3665	3
62	4220	1
62	5225	2
62	5539	1
62	8685	3
62	9305	1
62	9806	1
63	23	143
63	547	1
63	701	12
63	749	8
63	916	19
63	1562	1
63	4497	1
63	9045	5
64	49	1
64	9	2
64	514	30
64	731	35
64	1173	1
64	1213	1
64	1232	12
64	1314	3
64	1363	1
64	1466	1
64	1978	6
64	2095	1
64	2304	1
64	2446	1
64	2888	10
64	2922	3
64	3539	2
64	4120	1
64	4586	352
64	4700	1
64	4893	2
64	6182	20
65	1	2
65	3	1
65	242	1
65	465	3
65	564	1
65	6582	1
66	169	2
66	416	1
66	1005	1
66	1331	2
66	1366	1
66	1379	3
66	1514	1
66	2034	1
66	2145	1
66	2290	1
66	2345	7
66	2494	1
66	3360	4
66	3669	4
66	4810	1
66	5809	5
66	7688	9
66	8762	1
66	9220	1
66	9494	2
66	9960	2
67	16	1
67	103	1
67	162	2
67	571	1
67	2043	9
67	2243	1
67	2321	1
67	2336	14
67	2954	2
67	2958	3
67	2996	2
67	3087	1
67	3345	2
67	3407	1
67	4625	1
67	5067	1
67	5104	1
67	6562	5
67	6574	1
67	7827	1
67	8252	2
67	8317	1
67	8368	1
67	8460	1
67	8729	2
67	8944	2
68	3	4
68	200	3
68	780	4
68	1931	1
68	1938	1
68	2049	2
68	2124	2
68	2402	3
68	2774	1
68	2806	15
68	2854	2
68	3309	2
68	3405	1
68	3422	2
68	3694	1
68	3728	1
68	4029	5
68	4055	1
68	4299	1
68	7411	1
68	8279	1
68	8806	3
68	9770	1
69	7	3
69	83	3
69	91	1
69	94	2
69	190	1
69	272	25
69	1138	42
69	1237	7
69	1551	1
69	1640	2
69	2157	1
69	3336	1
69	3388	1
69	3557	1
69	4243	1
69	6078	3
69	6110	44
69	8580	1
70	22	11
70	7	3
70	185	1
70	196	2
70	665	2
70	1136	1
70	3341	33
70	3701	1
70	4222	1
70	5543	1
71	67	13
71	7	1
71	141	1
71	150	2
71	199	1
71	237	2
71	238	1
71	572	4
71	710	3
71	811	99
71	828	1
71	1049	4
71	1080	1
71	2623	1
71	2916	1
71	3350	66
71	3978	1
71	4438	1
71	5015	3
71	5329	1
71	6383	2
71	6461	4
71	7785	1
71	7814	16
71	7998	1
71	9021	92
72	33	9
72	310	1
72	1297	1
72	1663	1
72	1762	2
72	1799	1
72	2387	5
72	3352	2
72	4200	14
72	4511	8
72	5066	1
72	5442	4
72	8494	1
73	3	3
73	52	1
73	220	1
73	276	1
73	1091	81
73	2091	1
73	2971	1
73	6489	1
73	9102	1
74	507	1
74	967	2
74	2393	1
74	3146	9
74	3503	2
74	3941	8
74	4467	4
74	4809	1
74	5573	12
74	6054	1
74	9614	1
75	4	1
75	35	4
75	238	1
75	259	3
75	266	3
75	740	1
75	1159	1
75	1226	30
75	2446	6
75	7979	1
75	7990	2
75	9288	2
75	9576	1
75	9653	3
75	9675	30
76	20	1
76	105	1
76	108	4
76	144	1
76	172	6
76	305	1
76	399	2
76	452	4
76	570	27
76	626	1
76	717	5
76	1706	3
76	1722	2
76	1803	16
76	2081	4
76	3406	4
76	3811	30
76	4472	1
76	4484	1
76	7023	1
76	7913	18
76	8633	1
76	9302	3
77	69	1
77	15	2
77	1256	5
77	7605	1
78	63	1
78	506	33
78	609	2
78	2329	1
78	5305	4
78	8106	1
78	9265	2
78	9673	2
79	61	2
79	6	1
79	164	2
79	287	1
79	815	1
79	1013	1
79	1521	66
79	1944	1
79	1954	1
79	2333	6
79	3885	2
79	4014	4
79	4346	1
79	4595	1
79	5247	1
79	6189	2
79	8411	1
79	9684	20
79	9936	1
80	31	1
80	14	1
80	119	2
80	344	1
80	1064	3
80	2349	1
80	4928	10
80	5874	1
80	6374	5
80	6518	1
80	6935	1
80	7490	1
80	7639	2
80	8255	23
81	319	1
81	413	1
81	994	1
81	1924	1
81	2833	19
81	3991	1
81	6296	6
81	7527	26
82	83	37
82	86	1
82	364	1
82	561	1
82	688	1
82	709	1
82	773	1
82	835	2
82	879	13
82	1172	8
82	1202	5
82	1442	3
82	1832	2
82	2168	1
82	2589	684
82	2716	20
82	2754	15
82	2922	1
82	2962	1
82	3213	1
82	3566	1
82	3685	2
82	3769	14
82	4588	4
82	6174	1
82	6269	4
82	8091	3
82	9762	7
83	679	24
83	1352	1
83	1461	1
83	5600	4
83	9304	2
84	30	1
84	97	1
84	192	1
84	233	16
84	243	2
84	407	14
84	781	4
84	915	5
84	1294	1
84	1808	1
84	2018	1
84	2236	1
84	2972	5
84	4283	1
84	4692	5
84	5186	1
84	5940	1
84	6222	1
84	7214	2
84	8187	5
84	8193	2
85	66	4
85	1190	1
86	414	2
86	1158	3
86	1816	1
86	2286	1
86	4828	1
86	6210	2
86	7626	2
87	20	3
87	122	2
87	155	1
87	632	1
87	679	1
87	710	1
87	904	18
87	936	1
87	1201	1
87	1424	1
87	1776	2
87	2636	1
87	3787	41
87	4097	1
87	4143	2
87	7222	2
87	9480	1
88	67	1
88	574	15
88	1152	2
88	2751	2
88	4997	5
89	28	3
89	0	22
89	107	1
89	156	1
89	607	8
89	794	2
89	1457	1
89	2514	2
89	2813	2
89	3318	1
89	3709	1
89	5872	2
89	6017	5
89	6146	5
89	6773	1
89	7409	3
89	8127	11
89	9809	2
90	35	1
90	271	1
90	299	1
90	713	1
90	1255	1
90	2001	1
90	2624	5
90	3170	1
90	3838	1
90	4058	1
90	5325	4
90	6414	9
90	6772	1
90	8441	8
91	5	1
91	154	6
91	1119	16
91	1180	1
91	2115	1
91	2147	1
91	8693	1
91	8926	1
91	9469	4
92	3	3
92	145	4
92	209	1
92	678	1
92	4390	1
92	5222	1
93	22	3
93	837	1
93	1017	2
93	1707	1
93	1836	1
93	1932	1
93	2692	1
93	3697	3
93	3753	1
93	4324	3
93	5822	7
93	6063	1
93	6537	3
93	6560	1
93	7294	1
93	7933	6
93	8315	4
93	9444	22
94	36	1
94	118	1
94	491	31
94	841	8
94	945	1
94	1042	2
94	1375	3
94	1799	1
94	2209	6
94	2384	2
94	2456	1
94	2603	1
94	2674	1
94	2747	52
94	2967	1
94	3643	8
94	4154	1
94	7003	3
94	8028	1
94	8241	1
94	9691	1
94	9955	2
95	401	1
95	482	1
95	556	1
95	637	1
95	771	1
95	1405	4
95	1550	3
95	1823	52
95	2738	2
95	2881	6
95	2946	384
95	5616	1
95	6023	4
95	6047	1
95	6568	1
95	6992	4
95	7037	1
95	7613	1
95	7721	4
95	8017	1
95	8110	2
96	223	1
96	343	1
96	355	100
96	642	3
96	711	9
96	751	1
96	840	4
96	1282	1
96	2005	1
96	2162	2
96	2400	1
96	3058	8
96	3291	8
96	3474	1
96	3531	5
96	3700	1
96	4575	3
96	4971	1
96	5070	12
96	5524	1
96	5724	7
96	6869	1
96	6987	2
96	7758	1
96	8844	5
96	9409	1
97	39	1
97	328	2
97	415	2
97	644	1
97	777	1
97	1114	2
97	1179	8
97	1383	1
97	1445	2
97	1712	7
97	2195	1
97	3534	3
97	4786	1
97	5161	3
97	6323	10
97	6366	8
97	6603	1
97	7147	1
97	7435	2
97	8584	1
97	9808	7
98	0	3
98	862	2
99	49	1
100	281	3
100	619	3
100	2069	7
100	4950	3
100	6633	2
100	6826	1
100	8816	3
101	2814	2
101	8339	6
101	8545	2
102	46	3
102	605	1
102	632	2
102	762	1
102	1774	1
102	2897	3
102	3435	3821
102	3602	8
102	4138	3
102	7212	28
103	424	10
103	658	27
103	1652	13
103	1965	1
103	1974	2
103	1984	41
103	5003	4
103	8703	1
104	44	5
